Subject Name,Subject Code,Primary Info,Credit Points,Subject Url
Roman Law in Context,ANCW30026,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ancw30026
Introduction to Screen Studies,SCRN10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/scrn10001
Poetry,CWRI20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cwri20007
French Cinema: The New Wave and Beyond,FREN20011,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20011
International Politics,INTS10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ints10001
Indonesian Politics and Society,INDO20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20018
Contemporary Italy Study Abroad,ITAL30005,"Offered November, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30005
Intensive Akkadian 1,ANCW10008,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ancw10008
French Travel Writing,FREN30014,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/fren30014
Topics in Popular Music Studies,MUSI30271,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30271
French 1,FREN10004,"Offered Semester 1, Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10004
Chinese 9,CHIN20012,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20012
Indigenous Cultural Heritage,INDG30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indg30002
Spanish 3,SPAN20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20002
Italian 1,ITAL10004,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10004
Criminal Law and Political Justice,CRIM20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20002
Chinese 3,CHIN10015,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10015
Australian Indigenous Politics,MULT20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mult20008
"Young People, Crime and Justice",CRIM30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30011
Contemporary Japan,JAPN20005,"Offered Semester 1, Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20005
Tales of Muslim Spain,SPAN20026,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/span20026
Translation: Intercultural Indonesian,INDO30019,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30019
Italian 3,ITAL10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10001
Living and Dying in the Roman World,ANCW20026,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/ancw20026
Racial Literacy: Indigeneity & Whiteness,INDG20004,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indg20004
The Australian Imaginary,ENGL20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20009
"Gender, Rights, and Power in History",HIST10017,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hist10017
Topics in Musicology,MUSI30270,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/musi30270
Managing Justice: Agencies and the State,CRIM30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30010
Italian 1 (Intensive),ITAL10008,"Offered Winter Term, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ital10008
Survey Design and Analysis,SOCI30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30013
Russian 2,RUSS10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/russ10002
Environmental Design- Commercial,ARCH30003,"Offered June, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arch30003
The Foundations of Interpretation,PHIL30024,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/phil30024
Europe and its Others,EURO20006,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/euro20006
Indonesian Languages in Social Context,INDO20019,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/indo20019
Law in Society,CRIM10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/crim10002
Sexualising Society,SOCI20017,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soci20017
Beyond Babylon,ANCW30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ancw30004
Sex and Gender in the Sciences,HPSC20023,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20023
Chinese 5,CHIN10017,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10017
Memory & Memoirs of 20th Century Europe,EURO30002,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/euro30002
Campaigns and Elections,POLS30032,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30032
Gender in Hispanic Cultures,SPAN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30001
Feminism,PHIL20046,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20046
Practical Archaeology,ANCW30023,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ancw30023
"Families, Relationships and Society",SOCI20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soci20018
American Politics,POLS30030,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30030
Gothic Fictions,ENGL30013,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/engl30013
"Power, Ideology and Inequality",ANTH30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anth30005
Witch-Hunting in European Societies,HIST20080,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20080
From Page to Stage: French Theatre,FREN30020,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30020
Spanish 5,SPAN30014,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30014
French 7,FREN20019,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20019
French 6,FREN10007,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10007
Eurovisions,EURO10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/euro10002
Italian 5,ITAL20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20011
The Rise of the Novel,FREN30012,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30012
Chinese Cinema,CHIN30018,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30018
Plato to Einstein: A History of Science,HPSC10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hpsc10001
The Ancient Greeks: Art & Archaeology,ANCW20027,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20027
Technologies of Sex,GEND20010,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gend20010
Spanish 6,SPAN30015,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/span30015
Environmental Design in Housing,ARCH30004,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arch30004
Race and Racism in Australia,SOCI30014,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30014
Chinese 7,CHIN20027,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20027
Consultants and Government,PADM10001,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/padm10001
German Cultural Studies A,GERM20006,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20006
Hebrew 5,HEBR20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hebr20007
Post-Conflict Development and Difference,GEOG20012,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20012
Spanish 3,SPAN10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10003
Reading Japanese Literature,JAPN20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20011
"Gender, Sexuality and Power",GEND20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gend20001
Taiwan & Beyond: Chinese Settler Culture,CHIN30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30002
French 4,FREN10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fren10003
"Myth, Art and Empire: Greece and Rome",ANCW10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ancw10002
French 4,FREN20017,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20017
Introduction to Indigenous Education,EDUC10060,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/educ10060
Poetry and Poetics of Writing Back,CWRI30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/cwri30006
Digital Technology and Social Change,SOCI30012,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/soci30012
Popular Culture: From K-pop to Selfies,CULS20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/culs20018
German 4,GERM10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10002
Technology & Contemporary Life,HPSC20009,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hpsc20009
German 10,GERM20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20010
Ancient Greek 6,CLAS20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20014
Avant-Garde and Postmodern Art,AHIS20020,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20020
Romancing the Medieval,ENGL30046,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/engl30046
German 5,GERM30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/germ30005
Italian 8,ITAL20003,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20003
German 8,GERM20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20002
Korean Politics and Society,KORE30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/kore30001
Diversity: Identities in Indonesia,INDO30018,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30018
Intercultural Communication,LING10002,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ling10002
Terrorism: Shifting Paradigms,CRIM20008,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20008
Australian Politics,POLS10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/pols10001
Venice and Cultures of Consumption,HIST20052,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20052
China in Global History since 1945,HIST20086,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20086
Community Volunteering - Global,MULT30021,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/mult30021
Media Histories,CULS20016,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/culs20016
Introduction to Language Translation,ARTS30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arts30002
The Environmental Screenscape,SCRN30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/scrn30005
Hebrew 5,HEBR30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hebr30003
Diplomacy: Middle East and South Asia,ISLM30018,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/islm30018
Russian 5,RUSS20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/russ20006
Geographies of Migration,GEOG30029,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30029
"Race, Ethnicity, and Nationalism",POLS30036,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/pols30036
Global Cultures of Japan and Korea,ASIA30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/asia30005
German 5,GERM10006,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10006
Italian Cultural Studies A,ITAL20009,"Offered Winter Term, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20009
Modern Israel: Good Bad and Disputed,JEWI20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/jewi20007
The World Since World War II,HIST10012,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/hist10012
French Travel Writing,FREN20012,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20012
Egypt Under the Pharaohs with the NGV,ANCW20003,"Offered Winter Term, August, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20003
Anthropology: Studying Self and Other,ANTH10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/anth10001
French Translation,FREN20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20004
Mobile Worlds,GEOG30028,"Offered February, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geog30028
Hebrew 1,HEBR10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/hebr10001
Arabic 7,ARBC20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20002
Social Sustainability,SOCI30016,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/soci30016
Chinese 8,CHIN20028,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20028
"Protest & Politics: US History, 1945-Now",HIST20071,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20071
Gender Diversity in the Workplace,GEND30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gend30005
Values of Art,PHIL20048,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20048
The Theatre Experience,ENGL20034,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20034
Great Chinese Classics,CHIN20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20006
Contemporary Aboriginal Art,AHIS30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ahis30005
Branding,GDES30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gdes30002
Venice and Cultures of Consumption,HIST30051,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/hist30051
Italian 5,ITAL30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30013
Introduction to Japanese Communication,JAPN20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20002
Democracy and its Dilemmas,POLS30033,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30033
Phonetics,LING20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ling20005
Ancient Greek 2,CLAS10005,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10005
Crime and Culture,CRIM30006,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/crim30006
Sport and the Law,LAWS20011,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/laws20011
Arabic in Context 2,ARBC30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/arbc30001
Public Policy Making,POLS20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/pols20008
French Cinema: The New Wave and Beyond,FREN30013,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/fren30013
European Renaissance Art,AHIS20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20011
"Law, Justice and Social Change",CRIM20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/crim20010
Italian 8,ITAL30016,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30016
Planning Scenario and Policy Workshop,PLAN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/plan30001
French 3,FREN20015,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20015
Introduction to Political Ideas,POLS10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/pols10003
Intensive Akkadian 2,ANCW10009,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/ancw10009
Indigenous Australia,INDG10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indg10001
Hollywood and Entertainment,SCRN20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/scrn20011
Art Cinema and the Love Story,SCRN30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/scrn30001
Classical Sociological Theory,SOTH20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soth20002
Korean 3,KORE10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/kore10003
Intensive Beginners Latin,CLAS30004,"Offered Summer Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30004
Italian 6,ITAL30014,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ital30014
Screening Europe: Image and Identity,EURO30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/euro30004
"Consumer Culture, Media and Lifestyle",CULS20014,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/culs20014
Arabic 6,ARBC20007,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20007
Art History: Theory and Controversy,AHIS10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/ahis10001
Spanish 6,SPAN10008,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10008
Advanced Seminar in Chinese,CHIN30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30007
Creative Non Fiction,CWRI20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cwri20005
Ethical Theory,PHIL20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20008
The Rise of the Novel,FREN20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20010
German 8,GERM10009,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10009
"Crisis, Culture and Resistance",ANTH30023,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anth30023
Phenomenology and Existentialism,PHIL20041,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20041
Reading Japanese Literature,JAPN30011,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30011
The Qur'an: An Introduction,ISLM20003,"Offered February, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/islm20003
Global Inequalities In The Anthropocene,GEOG20011,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20011
Indigenous Treaties and Titles,INDG20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indg20001
Understanding Australian Media,MECM20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mecm20006
Lived Religion in an Uncertain World,ANTH30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anth30003
Modernism and Avant Garde,ENGL20022,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/engl20022
Discourse & Pragmatics,LING30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ling30004
Ancient Greek 5,CLAS20013,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20013
Scripts for Contemporary Theatre,CWRI20010,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cwri20010
Arabic in Context 1,ARBC20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/arbc20001
Entrepreneurship Principles and Tools,UNIB10022,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10022
Politics and the Media,POLS20026,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/pols20026
Total War: World War II,HIST20060,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20060
The Ethics of Capitalism,PHIL20044,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20044
Chinese Studies: Culture and Empire,CHIN20007,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20007
Logical Methods,PHIL20030,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20030
Translation: Intercultural Indonesian,INDO10013,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10013
The French Pacific in a Global Context,FREN20021,"Offered Winter Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20021
"Sport, Education and the Media",EDUC20068,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20068
Latin 1,CLAS10006,"Offered Summer Term, Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10006
Introduction to Screenwriting Practices,FLTV10023,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/fltv10023
The French Pacific in a Global Context,FREN30019,"Offered Winter Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30019
Matters of Taste: French Eating Cultures,FREN20013,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/fren20013
Greek Philosophy,PHIL20040,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20040
Spanish 6,SPAN20019,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/span20019
Understanding Global Media,MECM20010,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mecm20010
"Advertising, Media and Society",MECM20015,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mecm20015
French Translation,FREN30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30006
European Integration: Politics of the EU,POLS30018,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/pols30018
Chinese 10,CHIN20013,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20013
"Science, Technology and the Law",LAWS10008,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/laws10008
Feminist Futures: Theory and Activism,GEND20008,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gend20008
German 6,GERM20008,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20008
Indonesia in the World,INDO10014,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indo10014
Latin 6,CLAS30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/clas30009
German 4,GERM20005,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/germ20005
Contemporary Italy Study Abroad,ITAL20004,"Offered November, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ital20004
Melbourne: Urban Anthropology in Action,ANTH20015,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/anth20015
Advanced Chinese Translation,CHIN30005,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30005
Risk Management and Citizen Science,GEOG30032,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/geog30032
Inequalities: Future Challenges,SOCI10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/soci10003
Thinking Tools for Wicked Problems,UNIB10019,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10019
Insects Shaping Society,UNIB10018,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10018
Global Cultures,CULS30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/culs30006
The Making of Melbourne,UNIB10023,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/unib10023
Arabic 2,ARBC10006,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/arbc10006
China in Transition,GEOG20010,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geog20010
Accounting Information: Risks & Controls,ACCT20007,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/acct20007
Law and Cultural Industries,LAWS30031,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/laws30031
Modern and Contemporary Theatre,ENGL20030,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/engl20030
Ancient Greek 4,CLAS20016,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20016
Chinese Cinema,CHIN20016,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chin20016
Britain's Empire: Power and Resistance,HIST20089,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hist20089
Indigenous Education in Community,EDUC20082,"Offered February, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20082
Tales of Muslim Spain,SPAN30022,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/span30022
Latin 5,CLAS20030,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20030
Indigenous History,HIST20088,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20088
Chinese News Analysis,CHIN30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chin30003
Screening Europe: Image and Identity,EURO20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/euro20005
US and the World: Rise of a Superpower,HIST30065,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hist30065
Introduction to Screenprinting,FINA20045,"Offered January, February, April, June, July, September, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20045
Chinese 4,CHIN10016,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10016
Yogyakarta Summer Intensive,INDO20001,"Offered Summer Term, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20001
Spanish 2,SPAN10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/span10002
