Subject Name,Subject Code,Primary Info,Credit Points,Subject Url
Comparative Nutrition and Digestion,ANSC20002,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ansc20002
Guitar Ensemble 2 (Breadth),MUSI10174,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/musi10174
Project Management,MGMT20003,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/mgmt20003
Neurophysiology: Neurons and Circuits,NEUR30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/neur30002
Economic Analysis and Policy,ECON30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30013
Under Camera Animation,FINA20036,"Offered Summer Term, February, Winter Term, July, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20036
Construction of Residential Buildings,ABPL20042,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/abpl20042
Environmental Building Systems,ABPL20036,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/abpl20036
Geoscience: Evolution of The Earth,ERTH10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/erth10002
Lifespan Social & Emotional Development,PSYC30016,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/psyc30016
Youth and Popular Culture,EDUC30067,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/educ30067
Foundations of Computing,COMP10001,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/comp10001
Comparative Animal Physiology,ZOOL20006,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/zool20006
Chinese 2,CHIN10006,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10006
Food Microbiology and Safety,FOOD20006,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/food20006
Principles of Finance,FNCE10002,"Offered Summer Term, Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fnce10002
Music Language 3: Modern Directions,MUSI30046,"Offered Summer Term, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/musi30046
Japanese 7,JAPN30005,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30005
Marine Biodiversity and Biogeography,ECOL30007,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ecol30007
Dangerous Earth,ERTH20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/erth20001
Construction Contract Administration,ABPL30039,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/abpl30039
Viscera and Visceral Systems,ANAT30008,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anat30008
Actuarial Modelling I,ACTL30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/actl30001
Probability for Statistics,MAST20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20006
The Business of Music,MUSI20206,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20206
Designer Humans - Prospects & Perils,UNIB20024,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/unib20024
The Philosophy of Mind,PHIL20033,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phil20033
Indonesian 5,INDO20008,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20008
French 5,FREN30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fren30003
Agronomy,AGRI30046,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/agri30046
Asian Arts: Networks and Hubs,ASIA20004,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/asia20004
Managing Sustainably,MGMT30008,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30008
Declarative Programming,COMP30020,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/comp30020
Experimental Marine Biology,ZOOL30008,"Offered January, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/zool30008
Introduction to Mathematics,MAST10012,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10012
Foundations of Genetics and Genomics,GENE20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/gene20001
Strategic Marketing,MKTG30013,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mktg30013
Applied Animal Behaviour,ANSC30003,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ansc30003
Wonders Of The Weather,ATOC10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/atoc10001
Quantitative Methods 1,ECON10005,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/econ10005
Natural History,LARC10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/larc10001
"Youth, Culture and the Arts",EDUC20062,"Offered June, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/educ20062
Japanese 5,JAPN20013,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/japn20013
Foundations of Algorithms,COMP10002,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/comp10002
German 7,GERM10008,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/germ10008
Japanese 8,JAPN30006,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30006
Principles of Building,CONS10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/cons10001
Creative Industries in Indonesia,INDO20020,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/indo20020
Physics 1: Advanced,PHYC10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10001
Business Economics and e-Commerce,ECON20006,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/econ20006
History of Economic Thought,ECON30008,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/econ30008
Corporate Law,BLAW20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/blaw20001
Plant Evolution,BOTA30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/bota30002
Indonesian 6,INDO30007,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30007
"Ensemble Filmmaking, Art and Industry",SCRN20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/scrn20014
Electronic Dance Music Technique,MUSI20208,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20208
Reproductive Physiology,BIOL30001,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/biol30001
Music Language 2: Chromaticism & Beyond,MUSI20061,"Offered Summer Term, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20061
Investments,FNCE30001,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fnce30001
Principles of Microbiology & Immunology,MIIM20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/miim20001
Medical Microbiology: Bacteriology,MIIM30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/miim30011
Anthropology of More-Than-Human Worlds,ANTH30009,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/anth30009
Political Economy,POLS20031,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/pols20031
Philosophy: The Great Thinkers,PHIL10003,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phil10003
Science Research Project,SCIE30001,"Offered Summer Term, Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/scie30001
Media Computation,COMP10003,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/comp10003
Techniques in Operations Research,MAST30013,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30013
Immigration and Identity,FREN20007,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fren20007
Hebrew 3,HEBR20005,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/hebr20005
Ancient Greek 3,CLAS20015,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/clas20015
European Modernism,EURO30003,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/euro30003
Sociology of Youth,SOCI20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/soci20014
Language and Power in Asian Societies,ASIA10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/asia10001
Contingencies,ACTL30003,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/actl30003
Academic English 1,ESLA10003,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/esla10003
Accelerated Mathematics 1,MAST10008,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/mast10008
Basic Econometrics,ECOM30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ecom30001
Light in Performance,FINA20043,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20043
Algorithmic Trading,FNCE30010,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/fnce30010
Managing Processes and Projects,MGMT20002,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mgmt20002
Marine Botany,BOTA30001,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/bota30001
Managing Supply Chain Networks,MGMT30011,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mgmt30011
The Laptop Recording Studio,MUSI20174,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20174
Energy and the Environment,EVSC20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/evsc20006
Applying Digital Infrastructure,GEOM20013,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geom20013
Physics 2: Life Sciences & Environment,PHYC10006,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/phyc10006
Indonesian 3,INDO20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/indo20006
Still Life: Nature Morte,FINA10035,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/fina10035
Fundamentals of Cell Biology,CEDB20003,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cedb20003
Economics of the Environment,ECON20004,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/econ20004
Chemistry: Reactions and Synthesis,CHEM20018,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chem20018
Imperial Rome: Mediterranean Superpower,ANCW30021,"Offered Winter Term, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ancw30021
Indonesia in the World,INDO30020,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/indo30020
Comparative Legal Traditions,LAWS10006,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/laws10006
Intermediate Macroeconomics,ECON20001,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/econ20001
Economic Development,ECON30002,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/econ30002
"Sport, Leadership and the Community",EDUC30073,"Offered July, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/educ30073
Tectonics and Geophysics,GEOL30002,"Offered Semester 1 (Early-Start), 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geol30002
Evolutionary Genetics and Genomics,GENE30001,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/gene30001
Applied Animal Reproduction & Genetics,ANSC30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/ansc30004
Advanced Food Analysis,FOOD30008,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/food30008
Corporate Financial Decision Making,FNCE20005,"Offered Summer Term, Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fnce20005
Differential Equations,MAST20030,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/mast20030
Food Law and Policy,LAWS10005,Not offered in 2024,1,https://handbook.unimelb.edu.au/2024/subjects/laws10005
Contemporary Art and Biomedicine,CREA10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/crea10001
Green Planet: Plants and the Environment,BOTA20001,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/bota20001
Thermodynamics and Fluid Mechanics,MCEN30018,"Offered Semester 1, Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mcen30018
Music History 3: 20th & 21st Centuries,MUSI30249,"Offered Summer Term, Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/musi30249
Principles of Human Structure,ANAT20006,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/anat20006
"Art, Market and Methods",AHIS20018,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ahis20018
The Developing World,DEVT10001,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/devt10001
Contemporary Political Theory,POLS20006,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/pols20006
First Peoples in a Global Context,INDG10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/indg10002
Decision Making,MAST30022,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30022
Analytical & Environmental Chemistry,CHEM30012,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/chem30012
Imaging the Environment,GEOM30009,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/geom30009
Introduction to Printmaking Processes,FINA20033,"Offered January, Summer Term, February, April, June, Winter Term, July, September, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/fina20033
Signs and Symbols in Japanese,JAPN30010,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/japn30010
Introduction to Actuarial Studies,ACTL10001,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/actl10001
Semantics,LING30007,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ling30007
History of Greece: Homer to Alexander,ANCW20022,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ancw20022
Geology of Southeast Australia,GEOL20001,"Offered February, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/geol20001
Monitoring Food and Nutrition Intake,NUTR30002,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/nutr30002
Food For a Healthy Planet II,UNIB20014,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/unib20014
Imaging Italy,ITAL30010,Not offered in 2024,3,https://handbook.unimelb.edu.au/2024/subjects/ital30010
European Modernism,EURO20002,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/euro20002
Geometry,MAST30024,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/mast30024
Ancient Greek 3,CLAS10020,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/clas10020
Formative Ideas in Architecture,ABPL30053,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/abpl30053
Arabic 1,ARBC10005,"Offered Semester 1, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/arbc10005
Chemistry: Structure and Properties,CHEM20020,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/chem20020
Design Studio Alpha,ARCH10003,"Offered Semester 1, Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/arch10003
The Dynamics of Scientific Change,HPSC30035,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hpsc30035
Writing for Screen,CWRI20009,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/cwri20009
Politics: Middle East and South Asia,ISLM20015,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/islm20015
Music and Politics,MUSI20204,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20204
Hebrew 6,HEBR30004,"Offered Semester 2, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/hebr30004
Thinking Sex,CULS30004,"Offered Semester 1, 2024",3,https://handbook.unimelb.edu.au/2024/subjects/culs30004
International Relations: Key Concepts,POLS20025,"Offered Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/pols20025
Music History 2: The Long 19th Century,MUSI20198,"Offered Summer Term, Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/musi20198
Grammar of English,LING20011,"Offered Semester 1, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/ling20011
Reading Japanese Literature,JAPN10009,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/japn10009
Chinese 10,CHIN10002,"Offered Semester 2, 2024",1,https://handbook.unimelb.edu.au/2024/subjects/chin10002
Pirates and their Enemies,HIST20072,Not offered in 2024,2,https://handbook.unimelb.edu.au/2024/subjects/hist20072
Human Physiology,PHYS20008,"Offered Semester 1, Semester 2, 2024",2,https://handbook.unimelb.edu.au/2024/subjects/phys20008
